aarmm;Aar;Maaned;afd1txt;FagmedTxt;sygdom_dv;ansatte_dv;mulige_dvdage;fproc_dv;sygdom_kal;ansatte_kal;mulige_kaldage;fravproc_kal
201201;2012;1;Uden for organisationen;;13;24;528;0,024621;15;24;744;0,02016129
201201;2012;1;Uden for organisationen;FagMED Kultur & Borgerservice;6,594594593;8,864864863;195,027027;0,033813;7;8,999999998;279;0,025089605
201201;2012;1;Velfærdsforvaltningen;FagMED Administration Velfærd;96,54054054;154,3729729;3396,205405;0,028426;114;159;4929;0,023128423
201201;2012;1;Velfærdsforvaltningen;FagMED Senior;2084,424351;1524,357109;33535,85643;0,062155;3143;1707,612903;52936;0,059373583
201201;2012;1;Velfærdsforvaltningen;FagMED Voksen Drift;1444,473676;1049,264744;23083,82438;0,062575;2035;1156,387097;35848;0,056767462
201201;2012;1;Velfærdsforvaltningen;Plejecenter Solgaven;112,2212973;56,86553804;1251,041838;0,089702;193;68,29032257;2117;0,091166745
201201;2012;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;311,5810811;289,3071252;6364,756757;0,048954;396;302,9354838;9391;0,042168033
201201;2012;1;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;73,67567568;93,70147419;2061,432432;0,03574;85;94,83870966;2940;0,028911564
201202;2012;2;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1629,054054;1519,769111;31915,15135;0,051043;2128;1650,137931;47854;0,044468591
201202;2012;2;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;323,2905405;445,1451092;9348,047297;0,034583;440;495,4137931;14367;0,030625739
201202;2012;2;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1660,219432;1854,835737;38951,55048;0,042622;2244;1984,37931;57547;0,038994213
201202;2012;2;Kommunaldirektørens område;Kommunaldirektørens stabe;33,32432432;99,57245815;2091,021622;0,015936;42;102,5172414;2973;0,014127144
201202;2012;2;Kultur & Sundhed;FagMED Kultur & Borgerservice;243,5577838;300,6046969;6312,698637;0,038582;324;341,0344827;9890;0,032760364
201202;2012;2;Kultur & Sundhed;FagMED Sundhed;97,20512739;116,2675134;2441,617784;0,039811;146;139,2758621;4039;0,036147561
201202;2012;2;Teknik & Miljø;FagMED Teknik & Miljø;425,0837838;469,3704118;9856,778649;0,043126;529;476,275862;13812;0,038300028
201202;2012;2;Uden for organisationen;;;24;504;;;24;696;
201202;2012;2;Uden for organisationen;FagMED Kultur & Borgerservice;1;9,988416986;209,7567568;0,004767;1;10,10344827;293;0,003412969
201202;2012;2;Velfærdsforvaltningen;FagMED Administration Velfærd;84,21621621;150,9160875;3169,237838;0,026573;101;155,3448276;4505;0,022419533
201202;2012;2;Velfærdsforvaltningen;FagMED Senior;1961,369189;1539,372232;32326,81689;0,060673;2917;1730,068965;50172;0,058139998
201202;2012;2;Velfærdsforvaltningen;FagMED Voksen Drift;1363,908108;1048,275754;22013,79084;0,061956;1896;1156,758621;33546;0,056519406
201202;2012;2;Velfærdsforvaltningen;Plejecenter Solgaven;65,92756756;55,42033458;1163,827027;0,056647;105;66,58620689;1931;0,05437597
201202;2012;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;379,804054;290,2442342;6095,128919;0,062312;503;304,6896551;8836;0,05692621
201202;2012;2;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;50,81081081;92,78378377;1948,459459;0,026077;59;93,99999999;2726;0,021643433
201203;2012;3;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1764,918919;1515,220147;33334,84324;0,052945;2339;1646,806451;51051;0,045816928
201203;2012;3;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;359,581081;439,7665846;9674,864865;0,037166;494;488,7096774;15150;0,03260726
201203;2012;3;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1891,722919;1859,580417;40910,76919;0,04624;2571;1986,645161;61586;0,0417465
201203;2012;3;Kommunaldirektørens område;Kommunaldirektørens stabe;49;100,2390663;2205,259459;0,022219;63;103,1935484;3199;0,019693654
201203;2012;3;Kultur & Sundhed;FagMED Kultur & Borgerservice;198,5658919;299,6141944;6591,512279;0,030124;280;340,2903225;10549;0,0265428
201203;2012;3;Kultur & Sundhed;FagMED Sundhed;98,84305789;115,7039887;2545,487753;0,03883;147;136,9677419;4246;0,034620819
201203;2012;3;Teknik & Miljø;FagMED Teknik & Miljø;288,7513513;469,6427518;10332,14054;0,027946;364;477,8709677;14814;0,024571351
201203;2012;3;Uden for organisationen;;4;24;528;0,007575;4;24;744;0,005376344
201203;2012;3;Uden for organisationen;FagMED Kultur & Borgerservice;3,864864864;11,56756756;254,4864865;0,015186;4;12;372;0,010752688
201203;2012;3;Velfærdsforvaltningen;FagMED Administration Velfærd;133,8378378;148,4823095;3266,610811;0,040971;182;152,6451613;4732;0,038461538
201203;2012;3;Velfærdsforvaltningen;FagMED Senior;1748,273081;1504,67092;33102,76027;0,052813;2672;1698,612903;52657;0,05074349
201203;2012;3;Velfærdsforvaltningen;FagMED Voksen Drift;1323,109865;1049,807373;23095,76222;0,057287;1874;1162,483871;36037;0,052002108
201203;2012;3;Velfærdsforvaltningen;Plejecenter Solgaven;47,9908108;54,52727269;1199,6;0,040005;75;65,80645161;2040;0,036764705
201203;2012;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;289,8648648;286,820909;6310,06;0,045936;388;300,6129032;9319;0,041635368
201203;2012;3;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;39,48648649;92,78378377;2041,243243;0,019344;50;93,99999999;2914;0,017158544
201204;2012;4;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1072,054054;1505,88087;27105,85568;0,03955;1641;1634,633333;49039;0,033463161
201204;2012;4;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;252,4324324;441,7297295;7951,135135;0,031747;401;489,1666666;14675;0,027325383
201204;2012;4;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1262,64554;1867,111827;33608,01289;0,037569;1918;1994,666667;59840;0,032052139
201204;2012;4;Kommunaldirektørens område;Kommunaldirektørens stabe;50,72972973;100,7243243;1813,037838;0,02798;65;104;3120;0,020833333
201204;2012;4;Kultur & Sundhed;FagMED Kultur & Borgerservice;119,5231567;293,962925;5291,332651;0,022588;203;334,7333333;10042;0,020215096
201204;2012;4;Kultur & Sundhed;FagMED Sundhed;61,38248648;117,7736717;2119,926093;0,028955;113;139;4170;0,027098321
201204;2012;4;Teknik & Miljø;FagMED Teknik & Miljø;206,9391892;478,6078077;8614,940541;0,02402;290;486,0333333;14581;0,019888896
201204;2012;4;Uden for organisationen;;1;24;432;0,002314;1;24;720;0,001388888
201204;2012;4;Uden for organisationen;FagMED Kultur & Borgerservice;6,729729728;11,56756756;208,2162162;0,03232;7;12;360;0,019444444
201204;2012;4;Velfærdsforvaltningen;FagMED Administration Velfærd;65,05405405;145,8459459;2625,227027;0,02478;114;150;4500;0,025333333
201204;2012;4;Velfærdsforvaltningen;FagMED Senior;1367,447919;1525,980435;27467,64784;0,049783;2371;1718,466666;51554;0,045990611
201204;2012;4;Velfærdsforvaltningen;FagMED Voksen Drift;970,5037296;1034,420957;18619,57724;0,052122;1600;1149,7;34491;0,046388913
201204;2012;4;Velfærdsforvaltningen;Plejecenter Solgaven;31,46864864;55,1423423;992,5621621;0,031704;65;66,69999999;2001;0,032483758
201204;2012;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;152,1891892;294,7524924;5305,544865;0,028684;225;307,3666666;9221;0,024400824
201204;2012;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;22;91,66216215;1649,918919;0,013333;30;92,99999999;2790;0,010752688
201205;2012;5;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1107,581081;1511,827567;30236,55135;0,03663;1613;1642,903226;50930;0,03167092
201205;2012;5;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;337,9189189;438,2972971;8765,945946;0,038549;526;485,032258;15036;0,034982708
201205;2012;5;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1248,74154;1869,405926;37388,11852;0,033399;1816;1998,903226;61966;0,029306393
201205;2012;5;Kommunaldirektørens område;Kommunaldirektørens stabe;7,113513512;103,3743243;2067,486486;0,00344;8;106,6774193;3307;0,00241911
201205;2012;5;Kultur & Sundhed;FagMED Kultur & Borgerservice;167,5007243;294,9043664;5898,08733;0,028399;256;334,6451613;10374;0,024677077
201205;2012;5;Kultur & Sundhed;FagMED Sundhed;101,6024517;119,0994136;2381,988274;0,042654;166;140,9032258;4368;0,038003663
201205;2012;5;Teknik & Miljø;FagMED Teknik & Miljø;197,9594595;481,7405405;9634,810811;0,020546;260;490,3870967;15202;0,017103012
201205;2012;5;Uden for organisationen;;;24;480;;;24;744;
201205;2012;5;Uden for organisationen;FagMED Kultur & Borgerservice;4,864864864;12,06756757;241,3513514;0,020156;5;12,51612903;388;0,012886597
201205;2012;5;Velfærdsforvaltningen;FagMED Administration Velfærd;68,94594594;145,9310811;2918,621622;0,023622;100;150,0967742;4653;0,02149151
201205;2012;5;Velfærdsforvaltningen;FagMED Senior;1348,730838;1542,432364;30848,6473;0,04372;2188;1741,419355;53984;0,040530527
201205;2012;5;Velfærdsforvaltningen;FagMED Voksen Drift;1062,652703;1034,604891;20692,09784;0,051355;1652;1153,580645;35761;0,046195576
201205;2012;5;Velfærdsforvaltningen;Plejecenter Solgaven;32,62702702;54,69189185;1093,837838;0,029828;61;66,12903225;2050;0,029756097
201205;2012;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;229,1891892;296,5278378;5930,556757;0,038645;335;310;9610;0,034859521
201205;2012;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;11;91,66216216;1833,243243;0,006;11;92,99999999;2883;0,003815469
201206;2012;6;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1341,459459;1514,676872;31808,21432;0,042173;1838;1644,1;49323;0,037264562
201206;2012;6;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;395,8378378;435,6264477;9148,155405;0,043269;562;481,5666666;14447;0,038900809
201206;2012;6;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1261,659162;1862,578365;39114,14567;0,032255;1780;1988,6;59658;0,029836736
201206;2012;6;Kommunaldirektørens område;Kommunaldirektørens stabe;52,86486486;104,43861;2193,210811;0,024103;66;107,6666667;3230;0,020433436
201206;2012;6;Kultur & Sundhed;FagMED Kultur & Borgerservice;128,1585405;294,364596;6181,656518;0,020732;190;334,5333333;10036;0,018931845
201206;2012;6;Kultur & Sundhed;FagMED Sundhed;99,85621234;116,9837297;2456,658324;0,040647;166;138,2;4146;0,040038591
201206;2012;6;Teknik & Miljø;FagMED Teknik & Miljø;280,3513513;480,7678249;10096,12432;0,027768;365;489,2;14676;0,024870536
201206;2012;6;Uden for organisationen;;5;24;504;0,00992;6;24;720;0,008333333
201206;2012;6;Uden for organisationen;FagMED Kultur & Borgerservice;2,594594594;12,7027027;266,7567568;0,009726;3;13;390;0,007692307
201206;2012;6;Velfærdsforvaltningen;FagMED Administration Velfærd;79,86756756;143,3962677;3011,321622;0,026522;98;147,5;4425;0,022146892
201206;2012;6;Velfærdsforvaltningen;FagMED Senior;1492,516594;1524,454394;32013,5423;0,046621;2285;1725,5;51765;0,044141794
201206;2012;6;Velfærdsforvaltningen;FagMED Voksen Drift;1167,897135;1039,699808;21833,69597;0,05349;1675;1159,066667;34772;0,048170942
201206;2012;6;Velfærdsforvaltningen;Plejecenter Solgaven;25,39864864;56,62651218;1189,156757;0,021358;46;68,53333332;2056;0,02237354
201206;2012;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;223,1948649;299,262664;6284,515946;0,035515;315;313,6333333;9409;0,033478584
201206;2012;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;15;92,23359072;1936,905405;0,007744;15;93,6;2808;0,00534188
201207;2012;7;Børne- og Ungeforvaltningen;FagMED Dagtilbud;905,8918918;1491,203832;32806,48432;0,027613;1296;1617;50127;0,02585433
201207;2012;7;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;359,0810811;427,1885748;9398,148648;0,038207;510;472,0645161;14634;0,034850348
201207;2012;7;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;479,8419459;1778,400796;39124,81751;0,012264;737;1889,967742;58589;0,012579153
201207;2012;7;Kommunaldirektørens område;Kommunaldirektørens stabe;34;98,53513511;2167,772973;0,015684;45;102;3162;0,014231499
201207;2012;7;Kultur & Sundhed;FagMED Kultur & Borgerservice;128,3794594;292,4387762;6433,653079;0,019954;205;331,1612903;10266;0,019968829
201207;2012;7;Kultur & Sundhed;FagMED Sundhed;82,00091891;117,2501245;2579,502741;0,031789;139;139,2903226;4318;0,032190829
201207;2012;7;Teknik & Miljø;FagMED Teknik & Miljø;244,6351351;477,3999262;10502,79838;0,023292;319;485,8709676;15062;0,021179126
201207;2012;7;Uden for organisationen;;30;24;528;0,056818;41;24;744;0,055107526
201207;2012;7;Uden for organisationen;FagMED Kultur & Borgerservice;;12,7027027;279,4594595;;;13;403;
201207;2012;7;Velfærdsforvaltningen;FagMED Administration Velfærd;17,79189189;143,9432432;3166,751351;0,005618;20;148;4588;0,004359197
201207;2012;7;Velfærdsforvaltningen;FagMED Senior;1361,710973;1535,099336;33772,1854;0,04032;2118;1738,580645;53896;0,039297907
201207;2012;7;Velfærdsforvaltningen;FagMED Voksen Drift;901,2452702;1032,294773;22710,48503;0,039684;1309;1152,806451;35737;0,036628704
201207;2012;7;Velfærdsforvaltningen;Plejecenter Solgaven;13,90486486;54,5351351;1199,772973;0,011589;23;65,99999999;2046;0,011241446
201207;2012;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;173,2432432;299,9705405;6599,351892;0,026251;244;314,9677419;9764;0,024989758
201207;2012;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;7;91,66216215;2016,567568;0,003471;7;92,99999999;2883;0,002428026
201208;2012;8;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1285,310811;1518,500211;34925,50486;0,036801;1668;1646,870967;51053;0,032671929
201208;2012;8;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;378,2297297;431,9033371;9933,776757;0,038075;520;478,1612903;14823;0,035080617
201208;2012;8;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1005,607405;1787,040533;41101,93227;0,024466;1303;1899,903226;58897;0,022123367
201208;2012;8;Kommunaldirektørens område;Kommunaldirektørens stabe;9,076486484;100,4272973;2309,827838;0,003929;12;104;3224;0,003722084
201208;2012;8;Kultur & Sundhed;FagMED Kultur & Borgerservice;163,7432432;295,3987717;6794,17175;0,0241;233;331,5483871;10278;0,02266978
201208;2012;8;Kultur & Sundhed;FagMED Sundhed;61,47164864;113,2456513;2604,649981;0,0236;96;132,9354838;4121;0,023295316
201208;2012;8;Teknik & Miljø;FagMED Teknik & Miljø;287,6621622;477,4435487;10981,20162;0,026195;348;485,548387;15052;0,023119851
201208;2012;8;Uden for organisationen;;3;22,99999999;529;0,005671;3;22,99999999;713;0,004207573
201208;2012;8;Uden for organisationen;FagMED Kultur & Borgerservice;4,594594594;14,24324324;327,5945946;0,014025;5;14,83870968;460;0,010869565
201208;2012;8;Velfærdsforvaltningen;FagMED Administration Velfærd;32,75675675;144,8351351;3331,208108;0,009833;44;150;4650;0,009462365
201208;2012;8;Velfærdsforvaltningen;FagMED Senior;1680,233378;1517,240898;34896,54067;0,048148;2442;1716,032258;53197;0,045904844
201208;2012;8;Velfærdsforvaltningen;FagMED Voksen Drift;1028,203054;1029,288941;23673,64565;0,043432;1438;1148,677419;35609;0,040383049
201208;2012;8;Velfærdsforvaltningen;Plejecenter Solgaven;30,43243242;55,03840184;1265,883243;0,02404;48;66,29032257;2055;0,023357664
201208;2012;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;179,2702703;302,3201644;6953,363784;0,025781;233;318,032258;9859;0,023633228
201208;2012;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;17,55405405;92,57520563;2129,22973;0,008244;18;93,93548386;2912;0,006181318
201209;2012;9;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1527,862162;1514,387837;30287,75676;0,050444;2107;1643,1;49293;0,042744405
201209;2012;9;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;447,0675675;434,3148647;8686,297297;0,051468;663;480,7999999;14424;0,045965058
201209;2012;9;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1573,975919;1782,440054;35648,80108;0,044152;2147;1894,1;56823;0,037783995
201209;2012;9;Kommunaldirektørens område;Kommunaldirektørens stabe;56,73513513;106,0445946;2120,891892;0,02675;80;110,1;3303;0,024220405
201209;2012;9;Kultur & Sundhed;FagMED Kultur & Borgerservice;202,8464757;298,765787;5975,31574;0,033947;285;335,2;10056;0,028341288
201209;2012;9;Kultur & Sundhed;FagMED Sundhed;60,74027026;116,34122;2326,824401;0,026104;97;135;4050;0,023950617
201209;2012;9;Teknik & Miljø;FagMED Teknik & Miljø;357,1621622;476,7797297;9535,594595;0,037455;448;484,8333333;14545;0,030800962
201209;2012;9;Uden for organisationen;;;22;440;;;22;660;
201209;2012;9;Uden for organisationen;FagMED Kultur & Borgerservice;4;11,86486486;237,2972973;0,016856;4;12;360;0,011111111
201209;2012;9;Velfærdsforvaltningen;FagMED Administration Velfærd;91,54594594;145,1662162;2903,324324;0,031531;135;150,4666666;4514;0,029906956
201209;2012;9;Velfærdsforvaltningen;FagMED Senior;1635,596784;1527,202803;30544,05608;0,053548;2567;1716,833333;51505;0,049839821
201209;2012;9;Velfærdsforvaltningen;FagMED Voksen Drift;1247,08954;1017,608189;20352,16378;0,061275;1901;1129,4;33882;0,056106487
201209;2012;9;Velfærdsforvaltningen;Plejecenter Solgaven;14,46972973;52,66378375;1053,275676;0,013737;30;63,99999999;1920;0,015625
201209;2012;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;326,1351351;304,6913513;6093,827027;0,053518;444;320,7;9621;0,046149048
201209;2012;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;41,72972973;91,66216216;1833,243243;0,022762;50;92,93333332;2788;0,017934002
201210;2012;10;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1844,657838;1527,18269;35125,20189;0,052516;2452;1657,612903;51386;0,047717277
201210;2012;10;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;537,3927027;433,209095;9963,809189;0,053934;725;477,8387096;14813;0,048943495
201210;2012;10;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1731,228324;1805,982074;41537,5877;0,041678;2266;1919,677419;59510;0,038077634
201210;2012;10;Kommunaldirektørens område;Kommunaldirektørens stabe;70,51351351;106,7750881;2455,827027;0,028712;91;110,5806451;3428;0,026546091
201210;2012;10;Kultur & Sundhed;FagMED Kultur & Borgerservice;195,8714811;292,519559;6727,949858;0,029113;255;328,5806451;10186;0,02503436
201210;2012;10;Kultur & Sundhed;FagMED Sundhed;67,45136679;117,5627606;2703,943494;0,024945;83;137;4247;0,019543206
201210;2012;10;Teknik & Miljø;FagMED Teknik & Miljø;401,0810811;474,5387778;10914,39189;0,036747;482;483,0967741;14976;0,032184829
201210;2012;10;Uden for organisationen;;;22;506;;;22;682;
201210;2012;10;Uden for organisationen;FagMED Kultur & Borgerservice;1;12,27027027;282,2162162;0,003543;1;13;403;0,002481389
201210;2012;10;Velfærdsforvaltningen;FagMED Administration Velfærd;104,5405405;141,0140423;3243,322973;0,032232;138;146,3225806;4536;0,03042328
